user_score,publisher,title,critics_reviews_count,release_date,maturity_rating,metascore,platform,link,user_reviews_count,genre,genre_tags,developer
40,Electronic Arts,NHL 08,8,2007-09-11,E10+,65,PC,http://www.metacritic.com/game/pc/nhl-08,18,PC Sports Games,Sim,EA Canada
84,Sega,Worldwide Soccer Manager 2008,15,2007-10-23,E,86,PC,http://www.metacritic.com/game/pc/worldwide-soccer-manager-2008,17,PC Sports Games,Management,Sports Interactive
NA,GamersGate,Championship Manager 2008,9,2007-11-06,NA,68,PC,http://www.metacritic.com/game/pc/championship-manager-2008,NA,PC Sports Games,Soccer,Beautiful Game Studios
31,EA Sports,NBA Live 08,5,2007-10-30,E,67,PC,http://www.metacritic.com/game/pc/nba-live-08,15,PC Sports Games,Sim,EA Canada
72,Valve Software,Speedball 2 - Tournament,18,2007-11-27,NA,62,PC,http://www.metacritic.com/game/pc/speedball-2---tournament,25,PC Sports Games,Alternative Sports,Kylotonn
68,Out Of The Park Developments,Out of the Park Baseball 9,7,2008-06-01,E,82,PC,http://www.metacritic.com/game/pc/out-of-the-park-baseball-9,6,PC Sports Games,Baseball,Out Of The Park Developments
38,Sega,Beijing 2008 - The Official Video Game of the Olympic Games,11,2008-08-04,E,52,PC,http://www.metacritic.com/game/pc/beijing-2008---the-official-video-game-of-the-olympic-games,32,PC Sports Games,Olympic Sports,Eurocom Entertainment Software
70,Focus Home Interactive,Pro Cycling Manager Season 2008: Le Tour de France,8,2008-06-27,E,48,PC,http://www.metacritic.com/game/pc/pro-cycling-manager-season-2008-le-tour-de-france,11,PC Sports Games,Racing,Cyanide
87,2K Sports,NBA 2K9,6,2008-10-20,E,80,PC,http://www.metacritic.com/game/pc/nba-2k9,29,PC Sports Games,Sim,Visual Concepts
NA,Strategy First,Baseball Mogul 2009,5,2008-10-21,E,65,PC,http://www.metacritic.com/game/pc/baseball-mogul-2009,NA,PC Sports Games,Baseball,Sports Mogul
67,EA Sports,FIFA Soccer 09,15,2008-10-14,E,77,PC,http://www.metacritic.com/game/pc/fifa-soccer-09,31,PC Sports Games,Sim,EA Canada
39,Electronic Arts,NHL 09,6,2008-10-20,E10+,62,PC,http://www.metacritic.com/game/pc/nhl-09,24,PC Sports Games,Sim,EA Canada
72,Konami,Pro Evolution Soccer 2009,12,2008-11-12,E,79,PC,http://www.metacritic.com/game/pc/pro-evolution-soccer-2009,28,PC Sports Games,Sim,Konami
71,Electronic Arts,FIFA Manager 09,13,2008-12-19,E,69,PC,http://www.metacritic.com/game/pc/fifa-manager-09,21,PC Sports Games,Management,Bright Future GmbH
47,Ubisoft,Shaun White Snowboarding,8,2008-12-03,T,60,PC,http://www.metacritic.com/game/pc/shaun-white-snowboarding,18,PC Sports Games,Snowboarding,Ubisoft
22,2K Sports,MLB Front Office Manager,4,2009-01-26,E,45,PC,http://www.metacritic.com/game/pc/mlb-front-office-manager,9,PC Sports Games,Management,Blue Castle Games
27,Sega,Football Manager Live,23,2009-01-23,NA,82,PC,http://www.metacritic.com/game/pc/football-manager-live,42,PC Sports Games,Soccer,Sports Interactive
83,Out Of The Park Developments,Out of the Park Baseball 10,7,2009-06-02,NA,83,PC,http://www.metacritic.com/game/pc/out-of-the-park-baseball-10,34,PC Sports Games,Baseball,Out Of The Park Developments
78,GamesCampus,MLB Dugout Heroes,4,2009-04-28,NA,74,PC,http://www.metacritic.com/game/pc/mlb-dugout-heroes,9,PC Sports Games,Baseball,Wisecat
63,Sega,Virtua Tennis 2009,8,2009-06-09,E,68,PC,http://www.metacritic.com/game/pc/virtua-tennis-2009,19,PC Sports Games,Tennis,Sumo Digital
75,2K Sports,NBA 2K10,5,2009-10-12,E,85,PC,http://www.metacritic.com/game/pc/nba-2k10,38,PC Sports Games,Sim,Visual Concepts
72,Dejobaan Games,AaaaaAAaaaAAAaaAAAAaAAAAA!!! - A Reckless Disregard for Gravity,15,2009-09-03,NA,81,PC,http://www.metacritic.com/game/pc/aaaaaaaaaaaaaaaaaaaaaaaaa!!!---a-reckless-disregard-for-gravity,90,PC Sports Games,Other Sports Games,Dejobaan Games
73,Focus Home Interactive,Pro Cycling Manager Season 2009: Le Tour de France,6,2009-07-10,E,69,PC,http://www.metacritic.com/game/pc/pro-cycling-manager-season-2009-le-tour-de-france,8,PC Sports Games,Racing,Cyanide
63,"Viva Media, LLC",Out of the Park Baseball 11,5,2009-10-22,E10+,85,PC,http://www.metacritic.com/game/pc/out-of-the-park-baseball-11,12,PC Sports Games,Baseball,Out Of The Park Developments
65,Codemasters,Ashes Cricket 2009,4,2009-08-19,NA,66,PC,http://www.metacritic.com/game/pc/ashes-cricket-2009,15,PC Sports Games,Other Sports Games,Transmission Games
70,Konami,Pro Evolution Soccer 2010,8,2009-10-23,E,78,PC,http://www.metacritic.com/game/pc/pro-evolution-soccer-2010,42,PC Sports Games,Sim,Konami
52,Electronic Arts,FIFA Manager 10,22,2009-10-30,E,75,PC,http://www.metacritic.com/game/pc/fifa-manager-10,21,PC Sports Games,Management,Bright Future GmbH
36,EA Sports,FIFA Soccer 10,14,2009-10-26,E,72,PC,http://www.metacritic.com/game/pc/fifa-soccer-10,57,PC Sports Games,Sim,EA Sports
91,Sega,Football Manager 2010,33,2009-11-03,E,87,PC,http://www.metacritic.com/game/pc/football-manager-2010,238,PC Sports Games,Management,Sports Interactive
48,EA Sports,Tiger Woods PGA Tour Online,6,2010-04-06,NA,71,PC,http://www.metacritic.com/game/pc/tiger-woods-pga-tour-online,6,PC Sports Games,Golf,EA Sports
33,Sega,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,12,2010-01-15,E,57,PC,http://www.metacritic.com/game/pc/vancouver-2010---the-official-video-game-of-the-olympic-winter-games,13,PC Sports Games,Olympic Sports,Eurocom Entertainment Software
65,SouthPeak Games,Blood Bowl,34,2010-01-26,T,72,PC,http://www.metacritic.com/game/pc/blood-bowl,53,PC Sports Games,Other,Cyanide
84,Focus Home Interactive,Pro Cycling Manager Season 2010: Le Tour de France,5,2010-06-16,NA,72,PC,http://www.metacritic.com/game/pc/pro-cycling-manager-season-2010-le-tour-de-france,5,PC Sports Games,Racing,Cyanide
55,Electronic Arts,FIFA Manager 11,9,2010-11-03,E,75,PC,http://www.metacritic.com/game/pc/fifa-manager-11,22,PC Sports Games,Management,Electronic Arts
86,2K Sports,NBA 2K11,6,2010-10-05,E,82,PC,http://www.metacritic.com/game/pc/nba-2k11,34,PC Sports Games,Sim,Visual Concepts
78,EA Sports,FIFA Soccer 11,16,2010-09-28,E,83,PC,http://www.metacritic.com/game/pc/fifa-soccer-11,85,PC Sports Games,Sim,EA Sports
57,2K Sports,Major League Baseball 2K11,5,2011-03-08,E,74,PC,http://www.metacritic.com/game/pc/major-league-baseball-2k11,15,PC Sports Games,Sim,Visual Concepts
63,Focus Home Interactive,Blood Bowl: Legendary Edition,13,2010-10-28,T,73,PC,http://www.metacritic.com/game/pc/blood-bowl-legendary-edition,72,PC Sports Games,Other,Cyanide
NA,Out Of The Park Developments,Out of the Park Baseball 12,4,2011-06-23,NA,79,PC,http://www.metacritic.com/game/pc/out-of-the-park-baseball-12,NA,PC Sports Games,Baseball,Out Of The Park Developments
84,Sega,Football Manager 2011,23,2010-11-23,E,85,PC,http://www.metacritic.com/game/pc/football-manager-2011,72,PC Sports Games,Management,Sports Interactive
72,Sega,Virtua Tennis 4,5,2011-06-24,E,66,PC,http://www.metacritic.com/game/pc/virtua-tennis-4,40,PC Sports Games,Tennis,Sega
29,EA Sports,UEFA Euro 2012,7,2012-04-24,E,64,PC,http://www.metacritic.com/game/pc/uefa-euro-2012,34,PC Sports Games,Sim,EA Canada
72,Focus Home Interactive,Pro Cycling Manager Season 2012: Le Tour de France,11,2012-06-22,NA,68,PC,http://www.metacritic.com/game/pc/pro-cycling-manager-season-2012-le-tour-de-france,19,PC Sports Games,Racing,Cyanide
67,Konami,Pro Evolution Soccer 2013,8,2012-09-25,E,80,PC,http://www.metacritic.com/game/pc/pro-evolution-soccer-2013,146,PC Sports Games,Sim,Konami
25,Electronic Arts,Tiger Woods PGA Tour 12: The Masters,4,2011-09-06,E,43,PC,http://www.metacritic.com/game/pc/tiger-woods-pga-tour-12-the-masters,16,PC Sports Games,Sim,Electronic Arts
56,Sega,London 2012 - The Official Video Game of the Olympic Games,6,2012-06-26,E,65,PC,http://www.metacritic.com/game/pc/london-2012---the-official-video-game-of-the-olympic-games,41,PC Sports Games,Olympic Sports,Sega Studios Australia
46,Electronic Arts,FIFA Manager 13,12,2012-10-25,E,68,PC,http://www.metacritic.com/game/pc/fifa-manager-13,56,PC Sports Games,Management,EA Sports
65,2K Sports,NBA 2K13,5,2012-10-02,E,90,PC,http://www.metacritic.com/game/pc/nba-2k13,118,PC Sports Games,Sim,Visual Concepts
87,Out Of The Park Developments,Out of the Park Baseball 14,8,2013-04-15,NA,86,PC,http://www.metacritic.com/game/pc/out-of-the-park-baseball-14,58,PC Sports Games,Management,Out Of The Park Developments
67,Sega,Football Manager 2013,37,2012-11-01,NA,86,PC,http://www.metacritic.com/game/pc/football-manager-2013,208,PC Sports Games,Soccer,Sports Interactive
66,EA Sports,FIFA Soccer 13,7,2012-09-25,E,86,PC,http://www.metacritic.com/game/pc/fifa-soccer-13,255,PC Sports Games,Sim,Electronic Arts
78,Focus Home Interactive,Pro Cycling Manager Season 2013: Le Tour de France - 100th Edition,12,2013-06-20,NA,65,PC,http://www.metacritic.com/game/pc/pro-cycling-manager-season-2013-le-tour-de-france---100th-edition,12,PC Sports Games,Racing,Cyanide
44,EA Sports,FIFA 14,6,2013-09-24,E,87,PC,http://www.metacritic.com/game/pc/fifa-14,376,PC Sports Games,Sim,EA Canada
45,Konami,Pro Evolution Soccer 2014,9,2013-11-12,E,74,PC,http://www.metacritic.com/game/pc/pro-evolution-soccer-2014,220,PC Sports Games,Sim,Konami
66,Geniaware,Lords of Football,13,2013-04-05,NA,52,PC,http://www.metacritic.com/game/pc/lords-of-football,50,PC Sports Games,Sim,Geniaware
53,Sega,Football Manager 2014,41,2013-10-30,E,85,PC,http://www.metacritic.com/game/pc/football-manager-2014,242,PC Sports Games,Management,Sports Interactive
77,Out Of The Park Developments,Out of the Park Baseball 15,8,2014-04-21,NA,89,PC,http://www.metacritic.com/game/pc/out-of-the-park-baseball-15,46,PC Sports Games,Sim,NA
NA,FX Interactive,FX Futbol 2.0,5,2013-11-28,NA,64,PC,http://www.metacritic.com/game/pc/fx-futbol-20,NA,PC Sports Games,Management,Crocodile Entertainment
56,HB Studios Multimedia,The Golf Club,9,2014-04-17,NA,69,PC,http://www.metacritic.com/game/pc/the-golf-club,40,PC Sports Games,Sim,HB Studios Multimedia
70,Devolver Digital,OlliOlli,10,2014-07-22,E,79,PC,http://www.metacritic.com/game/pc/olliolli,15,PC Sports Games,Skateboarding,Tom Hegarty
48,Electronic Arts,FIFA 15,6,2014-09-23,E,81,PC,http://www.metacritic.com/game/pc/fifa-15,137,PC Sports Games,Sim,EA Sports
21,Mastertronic,Speedball 2 HD,10,2013-12-05,NA,53,PC,http://www.metacritic.com/game/pc/speedball-2-hd,11,PC Sports Games,General,Vivid Games
72,Focus Home Interactive,Pro Cycling Manager Season 2014: Le Tour de France,11,2014-06-19,NA,67,PC,http://www.metacritic.com/game/pc/pro-cycling-manager-season-2014-le-tour-de-france,6,PC Sports Games,Biking,Cyanide
48,2K Sports,NBA 2K15,4,2014-10-07,E,87,PC,http://www.metacritic.com/game/pc/nba-2k15,41,PC Sports Games,Sim,2K Sports
69,EA Sports,NHL 2001,22,2000-09-28,E,90,PC,http://www.metacritic.com/game/pc/nhl-2001,27,PC Sports Games,Sim,EA Sports
64,Ripstone,Pure Pool,6,2014-07-31,E,68,PC,http://www.metacritic.com/game/pc/pure-pool,8,PC Sports Games,Billiards,VooFoo Studios
50,Eidos Interactive,Sydney 2000,20,2000-08-31,E,51,PC,http://www.metacritic.com/game/pc/sydney-2000,4,PC Sports Games,Olympic Sports,Attention To Detail
67,Sierra Entertainment,Professional Bull Rider 2,5,2000-09-30,E,57,PC,http://www.metacritic.com/game/pc/professional-bull-rider-2,6,PC Sports Games,Other,Sierra Entertainment
68,Microsoft Game Studios,Links 2001,22,2000-10-24,E,86,PC,http://www.metacritic.com/game/pc/links-2001,5,PC Sports Games,Sim,Microsoft Game Studios
72,EA Sports,FIFA 2001 Major League Soccer,14,2000-10-30,E,85,PC,http://www.metacritic.com/game/pc/fifa-2001-major-league-soccer,12,PC Sports Games,Sim,EA Sports
84,Activision,Tony Hawk's Pro Skater 2,22,2000-10-31,T,91,PC,http://www.metacritic.com/game/pc/tony-hawks-pro-skater-2,92,PC Sports Games,Skateboarding,Neversoft Entertainment
NA,EA Sports,Tiger Woods PGA Tour 2001,10,2000-11-06,E,65,PC,http://www.metacritic.com/game/pc/tiger-woods-pga-tour-2001,NA,PC Sports Games,Sim,Headgate
NA,Mattel,Championship Surfer,8,2000-11-19,E,47,PC,http://www.metacritic.com/game/pc/championship-surfer,NA,PC Sports Games,Surfing,Krome Studios
79,Acclaim,Dave Mirra Freestyle BMX,13,2000-12-14,E,73,PC,http://www.metacritic.com/game/pc/dave-mirra-freestyle-bmx,7,PC Sports Games,Biking,"Z-Axis, Ltd."
73,EA Sports,NBA Live 2001,13,2001-02-07,E,78,PC,http://www.metacritic.com/game/pc/nba-live-2001,8,PC Sports Games,Sim,EA Sports
80,EA Sports,Triple Play Baseball,10,2001-03-04,E,58,PC,http://www.metacritic.com/game/pc/triple-play-baseball,5,PC Sports Games,Baseball,Treyarch
NA,Sports Mogul,Baseball Mogul 2002,5,2001-03-31,E,76,PC,http://www.metacritic.com/game/pc/baseball-mogul-2002,NA,PC Sports Games,Baseball,Sports Mogul
83,3DO,High Heat Major League Baseball 2002,12,2001-03-14,E,76,PC,http://www.metacritic.com/game/pc/high-heat-major-league-baseball-2002,15,PC Sports Games,Sim,3DO
NA,Atari,Power Spike Pro Beach Volleyball,5,2001-05-19,E,60,PC,http://www.metacritic.com/game/pc/power-spike-pro-beach-volleyball,NA,PC Sports Games,Volleyball,Carapace
79,EA Sports,Madden NFL 2002,10,2001-08-20,E,71,PC,http://www.metacritic.com/game/pc/madden-nfl-2002,11,PC Sports Games,Sim,EA Sports
88,EA Sports,NHL 2002,12,2001-09-17,E,87,PC,http://www.metacritic.com/game/pc/nhl-2002,29,PC Sports Games,Sim,EA Sports
67,Activision,Mat Hoffman's Pro BMX,9,2001-09-30,E,73,PC,http://www.metacritic.com/game/pc/mat-hoffmans-pro-bmx,6,PC Sports Games,Biking,Gray Matter
77,EA Sports,FIFA Soccer 2002,9,2001-10-29,E,77,PC,http://www.metacritic.com/game/pc/fifa-soccer-2002,23,PC Sports Games,Sim,EA Sports
82,Microids,Tennis Masters Series,10,2001-11-18,E,65,PC,http://www.metacritic.com/game/pc/tennis-masters-series,11,PC Sports Games,Other Sports Games,Microids
NA,Eidos Interactive,Salt Lake 2002,7,2002-01-24,E,44,PC,http://www.metacritic.com/game/pc/salt-lake-2002,NA,PC Sports Games,Olympic Sports,Attention To Detail
78,Out Of The Park Developments,Out of the Park Baseball 4,12,2002-02-28,NA,87,PC,http://www.metacritic.com/game/pc/out-of-the-park-baseball-4,6,PC Sports Games,Baseball,Out Of The Park Developments
50,EA Sports,Tiger Woods PGA Tour 2002,9,2002-02-24,E,83,PC,http://www.metacritic.com/game/pc/tiger-woods-pga-tour-2002,5,PC Sports Games,Sim,Headgate
83,3DO,High Heat Major League Baseball 2003,8,2002-03-11,E,67,PC,http://www.metacritic.com/game/pc/high-heat-major-league-baseball-2003,8,PC Sports Games,Sim,3DO
85,Activision,Tony Hawk's Pro Skater 3,15,2002-03-28,T,90,PC,http://www.metacritic.com/game/pc/tony-hawks-pro-skater-3,65,PC Sports Games,Skateboarding,Gearbox Software
79,Atari,Season Ticket Baseball 2003,5,2002-03-24,E,78,PC,http://www.metacritic.com/game/pc/season-ticket-baseball-2003,10,PC Sports Games,Management,Out Of The Park Developments
73,Monkeystone,Baseball Mogul 2003,13,2002-04-30,E,73,PC,http://www.metacritic.com/game/pc/baseball-mogul-2003,4,PC Sports Games,Management,Sports Mogul
NA,PureSim,PureSim Baseball,5,2002-07-05,NA,77,PC,http://www.metacritic.com/game/pc/puresim-baseball,NA,PC Sports Games,Baseball,PureSim
81,EA Sports,2002 FIFA World Cup,9,2002-04-30,E,80,PC,http://www.metacritic.com/game/pc/2002-fifa-world-cup,33,PC Sports Games,Sim,EA Sports
NA,Paradox Interactive,Elven Legacy: Ranger,5,2009-10-20,T,68,PC,http://www.metacritic.com/game/pc/elven-legacy-ranger,NA,PC Turn-Based Games,Fantasy,1C:Ino-Co
84,EA Sports,Madden NFL 2003,12,2002-08-12,E,89,PC,http://www.metacritic.com/game/pc/madden-nfl-2003,18,PC Sports Games,Sim,EA Sports
72,Brendon Chung,Flotilla,7,2010-02-26,NA,72,PC,http://www.metacritic.com/game/pc/flotilla,15,PC Turn-Based Games,Turn-Based Strategy,Brendon Chung
88,Paradox Interactive,Rise of Prussia,6,2010-03-09,NA,54,PC,http://www.metacritic.com/game/pc/rise-of-prussia,10,PC Turn-Based Games,Turn-Based Strategy,AGEOD
82,Muzzy Lane Software,Making History II: The War of the World,4,2010-06-15,E10+,38,PC,http://www.metacritic.com/game/pc/making-history-ii-the-war-of-the-world,23,PC Turn-Based Games,Historic,Mamba Games
77,2K Games,Sid Meier's Civilization V,70,2010-09-21,E10+,90,PC,http://www.metacritic.com/game/pc/sid-meiers-civilization-v,1734,PC Turn-Based Games,Historic,Firaxis Games
86,1C,King's Bounty: Crossworlds,13,2010-09-17,T,78,PC,http://www.metacritic.com/game/pc/kings-bounty-crossworlds,60,PC Turn-Based Games,Fantasy,Katauri Interactive
70,Petroglyph,Guardians of Graxia,5,2010-10-20,NA,55,PC,http://www.metacritic.com/game/pc/guardians-of-graxia,17,PC Turn-Based Games,Turn-Based Strategy,Petroglyph
59,Stardock,Elemental: War of Magic,19,2010-08-24,T,53,PC,http://www.metacritic.com/game/pc/elemental-war-of-magic,72,PC Turn-Based Games,Fantasy,Stardock
56,Meridian4,Grotesque Tactics: Evil Heroes,4,2010-10-15,NA,65,PC,http://www.metacritic.com/game/pc/grotesque-tactics-evil-heroes,44,PC Turn-Based Games,Turn-Based Strategy,Silent Dreams
51,Kalypso,Disciples III: Renaissance,36,2010-07-13,T,56,PC,http://www.metacritic.com/game/pc/disciples-iii-renaissance,89,PC Turn-Based Games,Fantasy,Akella
70,W!Games,Greed Corp,7,2010-12-10,E,76,PC,http://www.metacritic.com/game/pc/greed-corp,40,PC Turn-Based Games,Modern,W!Games
83,Sega,Total War: Shogun 2,62,2011-03-15,T,90,PC,http://www.metacritic.com/game/pc/total-war-shogun-2,1008,PC Turn-Based Games,Historic,Creative Assembly
84,Sega,Total War: Shogun 2 - Rise of the Samurai,3,2011-09-27,T,84,PC,http://www.metacritic.com/game/pc/total-war-shogun-2---rise-of-the-samurai,48,PC Turn-Based Games,Historic,Sega
75,Just A Game,Storm: Frontline Nation,12,2011-06-28,E10+,60,PC,http://www.metacritic.com/game/pc/storm-frontline-nation,11,PC Turn-Based Games,Turn-Based Strategy,SimBin
29,Sony Online Entertainment,Magic: The Gathering - Tactics,5,2011-01-24,T,62,PC,http://www.metacritic.com/game/pc/magic-the-gathering---tactics,25,PC Turn-Based Games,Fantasy,NA
63,Paradox Interactive,Pride of Nations,14,2011-06-07,T,70,PC,http://www.metacritic.com/game/pc/pride-of-nations,12,PC Turn-Based Games,Historic,"Paradox Interactive, AGEOD"
77,Matrix Games,Frozen Synapse,27,2011-05-26,NA,85,PC,http://www.metacritic.com/game/pc/frozen-synapse,181,PC Turn-Based Games,Modern,Mode 7 Games
61,Ubisoft,Might & Magic Heroes VI,48,2011-10-13,T,77,PC,http://www.metacritic.com/game/pc/might-magic-heroes-vi,500,PC Turn-Based Games,Fantasy,Black Hole Games
72,2x2 Games,Unity of Command,7,2011-11-15,RP,84,PC,http://www.metacritic.com/game/pc/unity-of-command,52,PC Turn-Based Games,Turn-Based Strategy,2x2 Games
45,Paradox Interactive,Sword of the Stars II: Lords of Winter,14,2011-10-28,T,44,PC,http://www.metacritic.com/game/pc/sword-of-the-stars-ii-lords-of-winter,134,PC Turn-Based Games,Turn-Based Strategy,Kerberos Productions
64,Meridian4,Grotesque Tactics 2: Dungeons & Donuts,7,2011-11-21,RP,48,PC,http://www.metacritic.com/game/pc/grotesque-tactics-2-dungeons-donuts,25,PC Turn-Based Games,Turn-Based Strategy,Silent Dreams
84,Sega,Total War: Shogun 2 - Fall of the Samurai,45,2012-03-23,T,86,PC,http://www.metacritic.com/game/pc/total-war-shogun-2---fall-of-the-samurai,298,PC Turn-Based Games,Turn-Based Strategy,Creative Assembly
